agent_id,origin,destination,departure_time_min,arrival_time_min,status,num_charge_stops,total_wait_min,total_charge_min,total_energy_charged_kwh,total_distance_km,route_node_count,initial_soc_kwh,final_soc_kwh,generalized_cost_eur
TRIP_24023,VLD,SEV,306.6450630681537,306.6450630681537,stranded,0,0.0,0.0,0.0,595.0,4,68.25,68.25,0.0
TRIP_27260,BCN,MUR,306.85315375699355,306.85315375699355,stranded,0,0.0,0.0,0.0,570.0,6,70.07000000000001,70.07000000000001,0.0
TRIP_24508,VLD,SEV,306.85997114545023,306.85997114545023,stranded,0,0.0,0.0,0.0,595.0,4,68.25,68.25,0.0
TRIP_15277,MAD,SEV,306.88508428945073,306.88508428945073,stranded,0,0.0,0.0,0.0,540.0,3,76.36,76.36,0.0
TRIP_15167,MAD,SEV,307.07255435737744,307.07255435737744,stranded,0,0.0,0.0,0.0,540.0,3,76.36,76.36,0.0
TRIP_05070,MAD,BCN,307.11837406936496,307.11837406936496,stranded,0,0.0,0.0,0.0,655.0,10,68.25,68.25,0.0
TRIP_14804,MAD,SEV,307.33702455185835,307.33702455185835,stranded,0,0.0,0.0,0.0,540.0,3,70.07000000000001,70.07000000000001,0.0
TRIP_43879,MAL,GRN,242.17483180677976,307.3655711457688,completed,0,0.0,0.0,0.0,130.3814786779781,4,38.738827153086376,14.848312867449792,0.0
TRIP_05119,MAD,BCN,307.3856177753838,307.3856177753838,stranded,0,0.0,0.0,0.0,655.0,10,76.36,76.36,0.0
TRIP_22810,SEV,VLD,307.4380435288149,307.4380435288149,stranded,0,0.0,0.0,0.0,595.0,4,33.59937413557469,33.59937413557469,0.0
TRIP_14989,MAD,SEV,307.48682373651087,307.48682373651087,stranded,0,0.0,0.0,0.0,540.0,3,68.25,68.25,0.0
